channel_id,video_id,channel_name,duration(sec),domain,link
UCz7PrnywJ14xGOSw6g-qjsg,-arme0YBu9w,ATN BANGLA-PIXEL PROGRAM,2016,Talk-show,https://www.youtube.com/watch?v=-arme0YBu9w
UCbEJXtq0GZEwrgYsF4CWT8A,SPEioD-EXG8,S.M. Tofazzal Hossain,1557,Talk-show,https://www.youtube.com/watch?v=SPEioD-EXG8
UC7n-qWtpxFf__Nt45TiHOGw,wQIiSJGcroQ,ATN Media Communication,2305,Talk-show,https://www.youtube.com/watch?v=wQIiSJGcroQ
UCz7PrnywJ14xGOSw6g-qjsg,_PtokGgSJo4,ATN BANGLA-PIXEL PROGRAM,2682,Talk-show,https://www.youtube.com/watch?v=_PtokGgSJo4
UCRnoFpOdrqcRNPL_Orn0KDg,yazAoBUiAXo,Joker Baaz,1424,Talk-show,https://www.youtube.com/watch?v=yazAoBUiAXo
UC-bg2yhNp_eTKNHMI5jwFbQ,hO4kzUuqID4,M Amirul Islam,1732,Talk-show,https://www.youtube.com/watch?v=hO4kzUuqID4
UCNye-wNBqNL5ZzHSJj3l8Bg,arbg9ZmufeM,Al Jazeera English,1690,Talk-show,https://www.youtube.com/watch?v=arbg9ZmufeM
UClGbJpMriOVQd0eLdJJoUDQ,8s_FxNYAPgo,ATN Bangla Talk Show,2459,Talk-show,https://www.youtube.com/watch?v=8s_FxNYAPgo
UCW5yX7_V4lBgyhAELf--cxA,Y6G1Q7Ck480,SameerScane,6685,Talk-show,https://www.youtube.com/watch?v=Y6G1Q7Ck480
UCZRkTrE3um_2mZYxFw0fWug,cYFCLKumtBE,Niaz Morshed Elite,1873,Talk-show,https://www.youtube.com/watch?v=cYFCLKumtBE
UClGbJpMriOVQd0eLdJJoUDQ,XCOj0buyn2g,ATN Bangla Talk Show,1570,Talk-show,https://www.youtube.com/watch?v=XCOj0buyn2g
UCMUtY9AyrajDSvD4D_mQW_w,8iPCKfkXmew,Loose Talk,1550,Talk-show,https://www.youtube.com/watch?v=8iPCKfkXmew
UClGbJpMriOVQd0eLdJJoUDQ,UQ0zq0IJBdk,ATN Bangla Talk Show,3945,Talk-show,https://www.youtube.com/watch?v=UQ0zq0IJBdk
UCUDQdVsKssximyFwg4IxnOQ,l-IkVrbkepQ,NTV News,2946,Talk-show,https://www.youtube.com/watch?v=l-IkVrbkepQ
UCqJWBVgKOT0xQ9arguT8pjg,ozLjRv0Wyew,Global News-24,1570,Talk-show,https://www.youtube.com/watch?v=ozLjRv0Wyew
UCz7PrnywJ14xGOSw6g-qjsg,8v1zw6KahPQ,ATN BANGLA-PIXEL PROGRAM,1776,Talk-show,https://www.youtube.com/watch?v=8v1zw6KahPQ
UCJJBtUqjm-QjJ7Cvtz0yqbQ,f7y611YKMEI,2 Cents Podcast ,5071,Talk-show,https://www.youtube.com/watch?v=f7y611YKMEI
UCUDQdVsKssximyFwg4IxnOQ,ElzsIwLYobQ,NTV News,2801,Talk-show,https://www.youtube.com/watch?v=ElzsIwLYobQ
UCsBqX8QguRdkawdlNbIL1dw,cyM-pVwiSXk,Kaler Kantho,3040,Talk-show,https://www.youtube.com/watch?v=cyM-pVwiSXk
UC6ZNYaT_nIOwBCzJivmeCCw,DhuqCs_TtsA,Md.Mizanur Rahman bitu,1904,Talk-show,https://www.youtube.com/watch?v=DhuqCs_TtsA
UCpAKP_qRAnASl72Ai088qMA,kKe8mOAGoPI,Political Talk Show,1878,Talk-show,https://www.youtube.com/watch?v=kKe8mOAGoPI
UCsfDZ7ylDstLkhRALjxAEbA,xeKHHWwQFSo,Talk Show Barta,1216,Talk-show,https://www.youtube.com/watch?v=xeKHHWwQFSo
UClGbJpMriOVQd0eLdJJoUDQ,qi9JcYsobcg,ATN Bangla Talk Show,3390,Talk-show,https://www.youtube.com/watch?v=qi9JcYsobcg
UCN6sm8iHiPd0cnoUardDAnw,5qjiXv_50i4,Jamuna TV,2812,Talk-show,https://www.youtube.com/watch?v=5qjiXv_50i4
UCj7ggob3sZdbXhgiDds_0Ag,TS8EMWcuuZA,PointPointTalkBD,2102,Talk-show,https://www.youtube.com/watch?v=TS8EMWcuuZA
UClGbJpMriOVQd0eLdJJoUDQ,yBg6pyXTeUc,ATN Bangla Talk Show,1643,Talk-show,https://www.youtube.com/watch?v=yBg6pyXTeUc
UC6ste91HnrLSpgNIoQ12IjQ,7duDGt0XpK0,Channel S,2479,Talk-show,https://www.youtube.com/watch?v=7duDGt0XpK0
UCN6sm8iHiPd0cnoUardDAnw,QcI39mfmCBU,Jamuna TV,2859,Talk-show,https://www.youtube.com/watch?v=QcI39mfmCBU
UCqJWBVgKOT0xQ9arguT8pjg,pzO_VimYh0E,Global News-24,1799,Talk-show,https://www.youtube.com/watch?v=pzO_VimYh0E
UCc-ENrV-XBWEbpacg2L5dNQ,VsUSCaI8zAg,BD News Bangla 24,1208,Talk-show,https://www.youtube.com/watch?v=VsUSCaI8zAg
UCzYIB8kZ_3dpeYKEJ6OrP7w,pFfqNP-d9Y0,NTV Islamic Show,4010,Talk-show,https://www.youtube.com/watch?v=pFfqNP-d9Y0
UCRt2klyaxgx89vPF8cFMfnQ,ai-ZNUo09HM,Kalbela News,3445,Talk-show,https://www.youtube.com/watch?v=ai-ZNUo09HM
UCqLSM-4-5uSmmWUYLy2abug,_kYDzblo4A0,সময়ের রাজনীতি,1682,Talk-show,https://www.youtube.com/watch?v=_kYDzblo4A0
UCVg8WjB-6bgtcYmrl1hj_Fg,YDs7WYKKDb8,ATN Bangla,1522,Talk-show,https://www.youtube.com/watch?v=YDs7WYKKDb8
UCHihd44rcmgiKIdI8Epxbew,R9Klq0Soe_w,GMR News,1659,Talk-show,https://www.youtube.com/watch?v=R9Klq0Soe_w
UCHihd44rcmgiKIdI8Epxbew,6AtjdFYJbvo,GMR News,2048,Talk-show,https://www.youtube.com/watch?v=6AtjdFYJbvo
UCSOKT8WatKRP_HR13eGDFxw,6GrDluxc2Ts,ROTARY CLUB OF DHAKA CITY,1650,Talk-show,https://www.youtube.com/watch?v=6GrDluxc2Ts
UC86wSmT_NpI3M5HuvSKOH8g,bQJ8P6RZTmM,Bangla Outlook,5126,Talk-show,https://www.youtube.com/watch?v=bQJ8P6RZTmM
UCeMsqI6jU9WE2ctsrbxbywQ,Wl008vhBAd8,Zee Bangla,5750,Talk-show,https://www.youtube.com/watch?v=Wl008vhBAd8
UCgH2KCRzsLJPNvvDe31mczw,l5zjLnLOIWg,ATN Bangla Natok,2873,Talk-show,https://www.youtube.com/watch?v=l5zjLnLOIWg
UCmCCTsDl-eCKw91shC7ZmMw,mYROcN6jhFk,Desh TV News,1823,Talk-show,https://www.youtube.com/watch?v=mYROcN6jhFk
UC5csuMwNPRsU9AWOSr94wmg,C4p132bduiM,ETV Talk Show,3120,Talk-show,https://www.youtube.com/watch?v=C4p132bduiM
UCNUFterLJ9vpFZZ0try7sLA,QCpi1JDMAlw,SOMOY TV Bulletin,2008,Talk-show,https://www.youtube.com/watch?v=QCpi1JDMAlw
UCmCCTsDl-eCKw91shC7ZmMw,30nwZ1uoVOo,Desh TV News,1242,Talk-show,https://www.youtube.com/watch?v=30nwZ1uoVOo
UCxHoBXkY88Tb8z1Ssj6CWsQ,D3rNFPet-Ms,SOMOY TV,1806,Talk-show,https://www.youtube.com/watch?v=D3rNFPet-Ms
UCmCCTsDl-eCKw91shC7ZmMw,DSkP5F1wrKw,Desh TV News,1694,Talk-show,https://www.youtube.com/watch?v=DSkP5F1wrKw
UCmCCTsDl-eCKw91shC7ZmMw,G7jjd15dTRE,Desh TV News,1566,Talk-show,https://www.youtube.com/watch?v=G7jjd15dTRE
UCA4y9g_GRdNrZLH_u5LLSdw,fM9aZHOy4AY,BanglaVision NEWS,3109,Talk-show,https://www.youtube.com/watch?v=fM9aZHOy4AY
UCNUFterLJ9vpFZZ0try7sLA,s3gg3NCIsaM,SOMOY TV Bulletin,1806,Talk-show,https://www.youtube.com/watch?v=s3gg3NCIsaM
UCmCCTsDl-eCKw91shC7ZmMw,ogqGmtu0l58,Desh TV News,2078,Talk-show,https://www.youtube.com/watch?v=ogqGmtu0l58
UCA4y9g_GRdNrZLH_u5LLSdw,90Z9kbd0xec,BanglaVision NEWS,2963,Talk-show,https://www.youtube.com/watch?v=90Z9kbd0xec
UCmCCTsDl-eCKw91shC7ZmMw,Ft56J1BHi-8,Desh TV News,1749,Talk-show,https://www.youtube.com/watch?v=Ft56J1BHi-8
UCA4y9g_GRdNrZLH_u5LLSdw,7mgz067IjOE,BanglaVision NEWS,4065,Talk-show,https://www.youtube.com/watch?v=7mgz067IjOE
UCr0_xzS43ijsp0ab4XUGjkQ,0S396327yV8,Hoichoi,2339,Talk-show,https://www.youtube.com/watch?v=0S396327yV8
UCmCCTsDl-eCKw91shC7ZmMw,gBEW9Pcbd5E,Desh TV News,1451,Talk-show,https://www.youtube.com/watch?v=gBEW9Pcbd5E
UCmCCTsDl-eCKw91shC7ZmMw,g-WLnHaPRMo,Desh TV News,1840,Talk-show,https://www.youtube.com/watch?v=g-WLnHaPRMo
UCmCCTsDl-eCKw91shC7ZmMw,EYKCuxaMPV8,Desh TV News,1389,Talk-show,https://www.youtube.com/watch?v=EYKCuxaMPV8
UCmCCTsDl-eCKw91shC7ZmMw,575snX9ImHQ,Desh TV News,2006,Talk-show,https://www.youtube.com/watch?v=575snX9ImHQ
UCmCCTsDl-eCKw91shC7ZmMw,HO5Emp1JkH0,Desh TV News,2102,Talk-show,https://www.youtube.com/watch?v=HO5Emp1JkH0
UCWLfuPqmEuUHGjEDSJ8gE3A,q7oOzz3XXlg,Jamuna News Rm,2741,Talk-show,https://www.youtube.com/watch?v=q7oOzz3XXlg
UCmCCTsDl-eCKw91shC7ZmMw,7Rp4qMHCp48,Desh TV News,2312,Talk-show,https://www.youtube.com/watch?v=7Rp4qMHCp48
UCA4y9g_GRdNrZLH_u5LLSdw,2zUAN1up6Lw,BanglaVision NEWS,1946,Talk-show,https://www.youtube.com/watch?v=2zUAN1up6Lw
UCmCCTsDl-eCKw91shC7ZmMw,7YdsU2u9mtU,Desh TV News,1739,Talk-show,https://www.youtube.com/watch?v=7YdsU2u9mtU
UCbgcYEdMsuypG2NJ-znBp3w,176fI1JDc-8,ATN Bangla News,1837,Talk-show,https://www.youtube.com/watch?v=176fI1JDc-8
UCmCCTsDl-eCKw91shC7ZmMw,96EDfyxWlRs,Desh TV News,2224,Talk-show,https://www.youtube.com/watch?v=96EDfyxWlRs
UClcW8Lfj5zE67tvsQ27lb_g,Q3po5TcSSiM,DD Bangla,1370,Talk-show,https://www.youtube.com/watch?v=Q3po5TcSSiM
UCXqrsxOV8iM5tgoyYvyJzbg,71LXX9MrGmU,Sujan SR Music,4796,Talk-show,https://www.youtube.com/watch?v=71LXX9MrGmU
UCmDHa9dfQUNYvhWd-FsNaag,w1BmAPnr2XQ,Roy Parrett,3379,Talk-show,https://www.youtube.com/watch?v=w1BmAPnr2XQ
UCmDHa9dfQUNYvhWd-FsNaag,-WwUzfWPe5g,Roy Parrett,4873,Talk-show,https://www.youtube.com/watch?v=-WwUzfWPe5g
UCbgcYEdMsuypG2NJ-znBp3w,Ktn6WKUAzFY,ATN Bangla News,1605,Talk-show,https://www.youtube.com/watch?v=Ktn6WKUAzFY
UCmDHa9dfQUNYvhWd-FsNaag,b4h7ZorVQNk,Roy Parrett,2343,Talk-show,https://www.youtube.com/watch?v=b4h7ZorVQNk
UCwokp6QVTNuCfimqg8V6Y3A,BfOGN-BC1hQ,BTS-360,2479,Talk-show,https://www.youtube.com/watch?v=BfOGN-BC1hQ
UCmCCTsDl-eCKw91shC7ZmMw,Gk6IMTyPOA0,Desh TV News,2207,Talk-show,https://www.youtube.com/watch?v=Gk6IMTyPOA0
UCmDHa9dfQUNYvhWd-FsNaag,LHhDCSHRz9w,Roy Parrett,3331,Talk-show,https://www.youtube.com/watch?v=LHhDCSHRz9w
UCmDHa9dfQUNYvhWd-FsNaag,Qgl92w3lyU8,Roy Parrett,4185,Talk-show,https://www.youtube.com/watch?v=Qgl92w3lyU8
UCdF5Q5QVbYstYrTfpgUl0ZA,prT_w9sXwCg,Zee 24 Ghanta,3654,Talk-show,https://www.youtube.com/watch?v=prT_w9sXwCg
UCmDHa9dfQUNYvhWd-FsNaag,_OcxqccNVXU,Roy Parrett,1232,Talk-show,https://www.youtube.com/watch?v=_OcxqccNVXU
UCmDHa9dfQUNYvhWd-FsNaag,CYVP_tsMCIQ,Roy Parrett,2577,Talk-show,https://www.youtube.com/watch?v=CYVP_tsMCIQ
UCneyi-aYq4VIBYIAQgWmk_w,02YuZCNxVIk,Ranveer Allahbadia,3928,Talk-show,https://www.youtube.com/watch?v=02YuZCNxVIk
UCmDHa9dfQUNYvhWd-FsNaag,Hsr_qnhrhEM,Roy Parrett,2536,Talk-show,https://www.youtube.com/watch?v=Hsr_qnhrhEM
UCmDHa9dfQUNYvhWd-FsNaag,IN70728lhWk,Roy Parrett,4068,Talk-show,https://www.youtube.com/watch?v=IN70728lhWk
UCmDHa9dfQUNYvhWd-FsNaag,vQA6Q71ZB20,Roy Parrett,3764,Talk-show,https://www.youtube.com/watch?v=vQA6Q71ZB20
UCmDHa9dfQUNYvhWd-FsNaag,-NggbUVDpAQ,Roy Parrett,4251,Talk-show,https://www.youtube.com/watch?v=-NggbUVDpAQ
UCmDHa9dfQUNYvhWd-FsNaag,1Vn9H943Uos,Roy Parrett,4628,Talk-show,https://www.youtube.com/watch?v=1Vn9H943Uos
UCmDHa9dfQUNYvhWd-FsNaag,HunfQVeZnfU,Roy Parrett,3736,Talk-show,https://www.youtube.com/watch?v=HunfQVeZnfU
UCum4aJtRT79vEHiJIYJ8r2A,1wXf8vbZi9c,Undhal,8693,Talk-show,https://www.youtube.com/watch?v=1wXf8vbZi9c
UCmDHa9dfQUNYvhWd-FsNaag,LyrW9FehdLs,Roy Parrett,3749,Talk-show,https://www.youtube.com/watch?v=LyrW9FehdLs
UC0QL5cZbWk3Eh1o5abZs26g,YC9hL4iTx3o,ZEE5 Celeb Show,1252,Talk-show,https://www.youtube.com/watch?v=YC9hL4iTx3o
UCwtofbiUkoRygWbhAk47zug,e5FfS7VHX44,আনন্দধারা বাংলা চ্যানেল,1588,Talk-show,https://www.youtube.com/watch?v=e5FfS7VHX44
UCmCCTsDl-eCKw91shC7ZmMw,WZ9WGL_tlWQ,Desh TV News,2070,Talk-show,https://www.youtube.com/watch?v=WZ9WGL_tlWQ
UCmDHa9dfQUNYvhWd-FsNaag,8_j37g05C7c,Roy Parrett,3590,Talk-show,https://www.youtube.com/watch?v=8_j37g05C7c
UCmDHa9dfQUNYvhWd-FsNaag,KzHLXFsQPoM,Roy Parrett,3767,Talk-show,https://www.youtube.com/watch?v=KzHLXFsQPoM
UCwtofbiUkoRygWbhAk47zug,ESpROHg-iEY,আনন্দধারা বাংলা চ্যানেল,1299,Talk-show,https://www.youtube.com/watch?v=ESpROHg-iEY
UCmDHa9dfQUNYvhWd-FsNaag,cG1I7WriJUg,Roy Parrett,3564,Talk-show,https://www.youtube.com/watch?v=cG1I7WriJUg
UCwtofbiUkoRygWbhAk47zug,THSdRA3Ztmo,আনন্দধারা বাংলা চ্যানেল,1651,Talk-show,https://www.youtube.com/watch?v=THSdRA3Ztmo
UCmDHa9dfQUNYvhWd-FsNaag,4n_neQLk0cc,Roy Parrett,3651,Talk-show,https://www.youtube.com/watch?v=4n_neQLk0cc
UCmDHa9dfQUNYvhWd-FsNaag,i7CqkhJhUyc,Roy Parrett,2867,Talk-show,https://www.youtube.com/watch?v=i7CqkhJhUyc
UCATRGNE77KB8mRAxQ9Gq8kw,LTJ8V_ZhELA,Flow with Eza,3715,Talk-show,https://www.youtube.com/watch?v=LTJ8V_ZhELA
UCmDHa9dfQUNYvhWd-FsNaag,QRZL8mb1MwA,Roy Parrett,4484,Talk-show,https://www.youtube.com/watch?v=QRZL8mb1MwA
UCmDHa9dfQUNYvhWd-FsNaag,EJCQLeuIxrY,Roy Parrett,2508,Talk-show,https://www.youtube.com/watch?v=EJCQLeuIxrY
UCmDHa9dfQUNYvhWd-FsNaag,S-8B3nkpfLs,Roy Parrett,4478,Talk-show,https://www.youtube.com/watch?v=S-8B3nkpfLs
UCmCCTsDl-eCKw91shC7ZmMw,5nvAs-mXQSk,Desh TV News,2776,Talk-show,https://www.youtube.com/watch?v=5nvAs-mXQSk
UCmDHa9dfQUNYvhWd-FsNaag,lF5nPAkICto,Roy Parrett,1920,Talk-show,https://www.youtube.com/watch?v=lF5nPAkICto
UCmDHa9dfQUNYvhWd-FsNaag,K7NSXvgaxEk,Roy Parrett,4316,Talk-show,https://www.youtube.com/watch?v=K7NSXvgaxEk
UCmDHa9dfQUNYvhWd-FsNaag,x7aqDsDy_aY,Roy Parrett,3170,Talk-show,https://www.youtube.com/watch?v=x7aqDsDy_aY
UCmDHa9dfQUNYvhWd-FsNaag,cJr8O2_Ql0s,Roy Parrett,5322,Talk-show,https://www.youtube.com/watch?v=cJr8O2_Ql0s
UCmDHa9dfQUNYvhWd-FsNaag,qVDJAi37AnE,Roy Parrett,3782,Talk-show,https://www.youtube.com/watch?v=qVDJAi37AnE
UCmDHa9dfQUNYvhWd-FsNaag,9LNJ5KpcVXA,Roy Parrett,4518,Talk-show,https://www.youtube.com/watch?v=9LNJ5KpcVXA
UCmDHa9dfQUNYvhWd-FsNaag,ue-fKNVvInc,Roy Parrett,3610,Talk-show,https://www.youtube.com/watch?v=ue-fKNVvInc
UCmDHa9dfQUNYvhWd-FsNaag,Y54a1vsPXVk,Roy Parrett,2225,Talk-show,https://www.youtube.com/watch?v=Y54a1vsPXVk
UCXx7vMTXesLjaQ3QwFZfusw,pluP40nSxXE,Talk-বক Shubho,1325,Talk-show,https://www.youtube.com/watch?v=pluP40nSxXE
UCmDHa9dfQUNYvhWd-FsNaag,v3mmh9VV67s,Roy Parrett,3119,Talk-show,https://www.youtube.com/watch?v=v3mmh9VV67s
UCmDHa9dfQUNYvhWd-FsNaag,v9upqUaOgv8,Roy Parrett,3496,Talk-show,https://www.youtube.com/watch?v=v9upqUaOgv8
UCmDHa9dfQUNYvhWd-FsNaag,MA2f6dJ_IxM,Roy Parrett,1597,Talk-show,https://www.youtube.com/watch?v=MA2f6dJ_IxM
UCmDHa9dfQUNYvhWd-FsNaag,fokde1c7c5I,Roy Parrett,1695,Talk-show,https://www.youtube.com/watch?v=fokde1c7c5I
UCmDHa9dfQUNYvhWd-FsNaag,VhVd107XoNg,Roy Parrett,3257,Talk-show,https://www.youtube.com/watch?v=VhVd107XoNg
UCmDHa9dfQUNYvhWd-FsNaag,cy3VN_PFAOU,Roy Parrett,4430,Talk-show,https://www.youtube.com/watch?v=cy3VN_PFAOU
UCmDHa9dfQUNYvhWd-FsNaag,yaVoLpv5ccs,Roy Parrett,1719,Talk-show,https://www.youtube.com/watch?v=yaVoLpv5ccs
UCmDHa9dfQUNYvhWd-FsNaag,vtfrLKzW-cs,Roy Parrett,2065,Talk-show,https://www.youtube.com/watch?v=vtfrLKzW-cs
UCjar4HMbjkbSu1vN1jtKiyQ,2dB9nkijFaQ,Bangla TV News,3656,Talk-show,https://www.youtube.com/watch?v=2dB9nkijFaQ
UCmCCTsDl-eCKw91shC7ZmMw,0NWscQOpxy4,Desh TV News,2720,Talk-show,https://www.youtube.com/watch?v=0NWscQOpxy4
UCwtofbiUkoRygWbhAk47zug,5liaSsUysCo,আনন্দধারা বাংলা চ্যানেল,1547,Talk-show,https://www.youtube.com/watch?v=5liaSsUysCo
UCmDHa9dfQUNYvhWd-FsNaag,ZS00t7oQzaQ,Roy Parrett,3067,Talk-show,https://www.youtube.com/watch?v=ZS00t7oQzaQ
UCXOK0hFOlGWvjcYFwBxx5oA,YeJyCo9UH9o,ActonTV Archive,1636,Talk-show,https://www.youtube.com/watch?v=YeJyCo9UH9o
UCmDHa9dfQUNYvhWd-FsNaag,LSAEqEyc6xQ,Roy Parrett,3051,Talk-show,https://www.youtube.com/watch?v=LSAEqEyc6xQ
UCmDHa9dfQUNYvhWd-FsNaag,0wDLFvzWbjQ,Roy Parrett,3144,Talk-show,https://www.youtube.com/watch?v=0wDLFvzWbjQ
UCmDHa9dfQUNYvhWd-FsNaag,uoWWxV00KA8,Roy Parrett,2440,Talk-show,https://www.youtube.com/watch?v=uoWWxV00KA8
UCmDHa9dfQUNYvhWd-FsNaag,C0uxvd-uSG0,Roy Parrett,1632,Talk-show,https://www.youtube.com/watch?v=C0uxvd-uSG0
UCmDHa9dfQUNYvhWd-FsNaag,y8x1Fd7DT6M,Roy Parrett,3235,Talk-show,https://www.youtube.com/watch?v=y8x1Fd7DT6M
UCmDHa9dfQUNYvhWd-FsNaag,mH713sNeYyM,Roy Parrett,3900,Talk-show,https://www.youtube.com/watch?v=mH713sNeYyM
UCs75Vx2gaeDnOk7UNv63I9Q,yLcVInu1GZw,Mr. Natok Media,2584,Talk-show,https://www.youtube.com/watch?v=yLcVInu1GZw
UCmDHa9dfQUNYvhWd-FsNaag,BR5WZycTmPQ,Roy Parrett,3709,Talk-show,https://www.youtube.com/watch?v=BR5WZycTmPQ
UCA4y9g_GRdNrZLH_u5LLSdw,9qxw5fniW9M,BanglaVision NEWS,1467,Talk-show,https://www.youtube.com/watch?v=9qxw5fniW9M
UCmDHa9dfQUNYvhWd-FsNaag,gjH8x9g_MKE,Roy Parrett,1496,Talk-show,https://www.youtube.com/watch?v=gjH8x9g_MKE
UCmDHa9dfQUNYvhWd-FsNaag,uXwjMqTqmXM,Roy Parrett,2191,Talk-show,https://www.youtube.com/watch?v=uXwjMqTqmXM
UCmDHa9dfQUNYvhWd-FsNaag,zkuauc23CIU,Roy Parrett,4221,Talk-show,https://www.youtube.com/watch?v=zkuauc23CIU
UCmDHa9dfQUNYvhWd-FsNaag,w2WQIysAGIM,Roy Parrett,3952,Talk-show,https://www.youtube.com/watch?v=w2WQIysAGIM
UCmDHa9dfQUNYvhWd-FsNaag,kmcyblkG0Mg,Roy Parrett,4073,Talk-show,https://www.youtube.com/watch?v=kmcyblkG0Mg
UCmDHa9dfQUNYvhWd-FsNaag,Q653zrOXmYA,Roy Parrett,3642,Talk-show,https://www.youtube.com/watch?v=Q653zrOXmYA
UCmDHa9dfQUNYvhWd-FsNaag,akAxkGkgpMk,Roy Parrett,2678,Talk-show,https://www.youtube.com/watch?v=akAxkGkgpMk
UCFlSrobAqUBzN80Et09iRQA,NnFBrfkyJjo,Boishakhi TV,2343,Talk-show,https://www.youtube.com/watch?v=NnFBrfkyJjo
UCmDHa9dfQUNYvhWd-FsNaag,NqRZJLTHsXw,Roy Parrett,1868,Talk-show,https://www.youtube.com/watch?v=NqRZJLTHsXw
UCmDHa9dfQUNYvhWd-FsNaag,KWRDlmAu3pE,Roy Parrett,2264,Talk-show,https://www.youtube.com/watch?v=KWRDlmAu3pE
UCmDHa9dfQUNYvhWd-FsNaag,u6mEnsWkXMM,Roy Parrett,1781,Talk-show,https://www.youtube.com/watch?v=u6mEnsWkXMM
UCc5iSBkt9nKb-4kLPr42h8Q,ewVLzyLrkXs,Digimax Creation Film Production ,1681,Talk-show,https://www.youtube.com/watch?v=ewVLzyLrkXs
UCmDHa9dfQUNYvhWd-FsNaag,TDepHSk-mMo,Roy Parrett,2173,Talk-show,https://www.youtube.com/watch?v=TDepHSk-mMo
UCmDHa9dfQUNYvhWd-FsNaag,D6hAMAqdQOE,Roy Parrett,3631,Talk-show,https://www.youtube.com/watch?v=D6hAMAqdQOE
UCmDHa9dfQUNYvhWd-FsNaag,8Zs8dw_Rxog,Roy Parrett,3784,Talk-show,https://www.youtube.com/watch?v=8Zs8dw_Rxog
UCmDHa9dfQUNYvhWd-FsNaag,zr6KdRw36hw,Roy Parrett,2491,Talk-show,https://www.youtube.com/watch?v=zr6KdRw36hw
UCXqrsxOV8iM5tgoyYvyJzbg,61gGZj3obp0,Sujan SR Music,1895,Talk-show,https://www.youtube.com/watch?v=61gGZj3obp0
UC_Kaklsli6gs3xcJGe5ebsg,yEybbHwbW0A,Daily news update BD,2349,Talk-show,https://www.youtube.com/watch?v=yEybbHwbW0A
UCmDHa9dfQUNYvhWd-FsNaag,0JiySq5I7II,Roy Parrett,2613,Talk-show,https://www.youtube.com/watch?v=0JiySq5I7II
UCmDHa9dfQUNYvhWd-FsNaag,DysaFi21TKU,Roy Parrett,3008,Talk-show,https://www.youtube.com/watch?v=DysaFi21TKU
UCmDHa9dfQUNYvhWd-FsNaag,1xA4jqhTY04,Roy Parrett,2275,Talk-show,https://www.youtube.com/watch?v=1xA4jqhTY04
UCbgcYEdMsuypG2NJ-znBp3w,ad_xp8NuJNI,ATN Bangla News,2280,Talk-show,https://www.youtube.com/watch?v=ad_xp8NuJNI
UCvgkgOBnCOLw_ud0km5vDkQ,-l6HosBS-L4,Radio Gaan Baksho,6437,Talk-show,https://www.youtube.com/watch?v=-l6HosBS-L4
UCmDHa9dfQUNYvhWd-FsNaag,2Zw9vQYXlyY,Roy Parrett,3128,Talk-show,https://www.youtube.com/watch?v=2Zw9vQYXlyY
UCwokp6QVTNuCfimqg8V6Y3A,UcHuQh67_LU,BTS-360,2450,Talk-show,https://www.youtube.com/watch?v=UcHuQh67_LU
UCmDHa9dfQUNYvhWd-FsNaag,IptbtQPbT3s,Roy Parrett,4111,Talk-show,https://www.youtube.com/watch?v=IptbtQPbT3s
UCmDHa9dfQUNYvhWd-FsNaag,XVUj9G7OtdE,Roy Parrett,3016,Talk-show,https://www.youtube.com/watch?v=XVUj9G7OtdE
UCmDHa9dfQUNYvhWd-FsNaag,Y_aHiszZ0Ss,Roy Parrett,1956,Talk-show,https://www.youtube.com/watch?v=Y_aHiszZ0Ss
UCmDHa9dfQUNYvhWd-FsNaag,Trfmf951khA,Roy Parrett,2231,Talk-show,https://www.youtube.com/watch?v=Trfmf951khA
UCmDHa9dfQUNYvhWd-FsNaag,AyyF5je0r8U,Roy Parrett,4234,Talk-show,https://www.youtube.com/watch?v=AyyF5je0r8U
UCmDHa9dfQUNYvhWd-FsNaag,2Gg-wynqZ5E,Roy Parrett,4379,Talk-show,https://www.youtube.com/watch?v=2Gg-wynqZ5E
UCmDHa9dfQUNYvhWd-FsNaag,YKP6-P74pdc,Roy Parrett,5245,Talk-show,https://www.youtube.com/watch?v=YKP6-P74pdc
UCmDHa9dfQUNYvhWd-FsNaag,6SQcP16ntRY,Roy Parrett,1915,Talk-show,https://www.youtube.com/watch?v=6SQcP16ntRY
UCmDHa9dfQUNYvhWd-FsNaag,ZDEIzGZ22FQ,Roy Parrett,3065,Talk-show,https://www.youtube.com/watch?v=ZDEIzGZ22FQ
UCmDHa9dfQUNYvhWd-FsNaag,nTgo6NPMulE,Roy Parrett,2457,Talk-show,https://www.youtube.com/watch?v=nTgo6NPMulE
UCmDHa9dfQUNYvhWd-FsNaag,tE_8sqhMznE,Roy Parrett,3374,Talk-show,https://www.youtube.com/watch?v=tE_8sqhMznE
UCwtofbiUkoRygWbhAk47zug,STm43IEgw4c,আনন্দধারা বাংলা চ্যানেল,1562,Talk-show,https://www.youtube.com/watch?v=STm43IEgw4c
UC0QL5cZbWk3Eh1o5abZs26g,5q5T4F9cSK8,ZEE5 Celeb Show,3861,Talk-show,https://www.youtube.com/watch?v=5q5T4F9cSK8
UCmDHa9dfQUNYvhWd-FsNaag,7Pgjn6kyvUc,Roy Parrett,4818,Talk-show,https://www.youtube.com/watch?v=7Pgjn6kyvUc
UCmDHa9dfQUNYvhWd-FsNaag,10RK0pHxalc,Roy Parrett,4324,Talk-show,https://www.youtube.com/watch?v=10RK0pHxalc
UCmDHa9dfQUNYvhWd-FsNaag,4dOOwoRH-qw,Roy Parrett,3129,Talk-show,https://www.youtube.com/watch?v=4dOOwoRH-qw
