video_id,has_transcript,has_bangla,has_english,total_languages,manual_count,auto_count,languages,status
DKAYew_mB5w,True,False,False,1,0,1,hi,Available
DBiNdQqjmKc,True,False,True,1,0,1,en,Available
wqWKbAySIJE,False,False,False,0,0,0,,Disabled
QNoox6L4Elo,True,False,True,1,0,1,en,Available
LjfOtdRcymw,True,False,False,1,0,1,hi,Available
Pcv3g5Hnuag,False,False,False,0,0,0,,Disabled
soDDF_ZFwlQ,False,False,False,0,0,0,,Disabled
i6wPbkdCe_c,False,False,False,0,0,0,,Disabled
-X7gT9C5KcQ,True,False,True,1,0,1,en,Available
n1e0-BM_V1A,True,True,False,1,0,1,bn,Available
BIxL_VThMNk,True,True,False,1,1,0,bn,Available
GzJZiZj5fF8,True,False,False,1,0,1,hi,Available
_2HjOdBQWJ0,False,False,False,0,0,0,,Disabled
b3c9sv1RgBw,True,True,False,1,0,1,bn,Available
k0e0fvQfssc,True,False,False,1,0,1,hi,Available
0wSK29V0oGc,True,True,False,1,0,1,bn,Available
j4GcYPQliGs,True,False,True,1,0,1,en,Available
MZJ8sXV0c0I,True,False,False,1,0,1,hi,Available
SSweEUIQvZ8,True,True,False,1,0,1,bn,Available
d7ENdhOUhF0,True,True,False,1,0,1,bn,Available
_1YCMScOwJs,True,True,False,1,0,1,bn,Available
slpsWgb_tEI,True,True,False,1,0,1,bn,Available
9iQY_Pjfdm8,False,False,False,0,0,0,,Blocked
h-XC_khPUvg,True,True,False,1,0,1,bn,Available
350p9S3kuI0,True,True,False,1,0,1,bn,Available
ovk1FQTxc-c,False,False,False,0,0,0,,Blocked
zS5CIJdIZSw,True,True,False,1,0,1,bn,Available
u0H_9QAHrgk,True,True,False,1,0,1,bn,Available
kvH8pkQbnbM,True,True,False,1,0,1,bn,Available
UZ90ibm_PIQ,True,True,False,1,0,1,bn,Available
rvhB0doL2OY,True,True,False,1,0,1,bn,Available
7pR6g8SgvR0,True,True,False,1,0,1,bn,Available
QcI39mfmCBU,True,True,False,1,0,1,bn,Available
wOJWTpzUM4A,True,True,False,1,0,1,bn,Available
x-SllxA6RJc,True,True,False,1,0,1,bn,Available
F_Cz9nESZh0,False,False,False,0,0,0,,Disabled
lMgzBP9M748,True,True,False,1,0,1,bn,Available
qp6vkRok9_8,True,False,True,1,0,1,en,Available
Xu8mAGO4e80,True,False,False,1,0,1,hi,Available
4u7UUN3nxyg,True,True,False,1,0,1,bn,Available
FyLYcCMfztI,True,True,False,1,0,1,bn,Available
UEZb79SvQt8,True,True,False,1,0,1,bn,Available
Y6G1Q7Ck480,True,False,True,1,0,1,en,Available
hGFG9nhAS1U,True,True,False,1,0,1,bn,Available
6OXF5WV-kIo,True,True,False,1,0,1,bn,Available
A0kWYDOsVFI,True,False,True,1,0,1,en,Available
4SL15v9o_pM,True,True,False,1,0,1,bn,Available
m-gX3XLkfCc,True,True,False,1,0,1,bn,Available
K7eHX8c-ojA,True,True,False,1,0,1,bn,Available
myfB3kyvPos,True,True,False,1,0,1,bn,Available
q_8RRKyeLwc,True,False,False,1,0,1,hi,Available
AaAI0nM7mg8,True,True,False,1,0,1,bn,Available
PaSJ26cYt8w,True,False,False,1,0,1,hi,Available
BU0YHWbsjZA,True,True,False,1,0,1,bn,Available
7rTbT-_ulY8,True,False,True,1,0,1,en,Available
4bG-Bp0J_SY,True,True,False,1,0,1,bn,Available
ilqZ2HVWdzE,True,True,False,1,0,1,bn,Available
Bc2fH3I9Q1Y,True,False,False,1,0,1,hi,Available
oTHRaoI9O04,True,True,False,1,0,1,bn,Available
M_Grzmyvgdw,True,True,False,1,0,1,bn,Available
Mkw3sLuZwNE,True,True,False,1,0,1,bn,Available
W1w1qJV7o1k,True,True,False,1,0,1,bn,Available
q3p6G6nLXOU,True,True,False,1,0,1,bn,Available
M93ThasXaZQ,True,True,False,1,0,1,bn,Available
BnfDYkJpJV8,True,False,True,1,0,1,en,Available
eHOGRwmZDl8,True,False,False,1,0,1,hi,Available
19Ec7YwiQb4,True,True,False,1,0,1,bn,Available
fNa0Vf8tvhY,True,False,True,1,0,1,en,Available
TnXrXA9oMS0,True,True,True,3,2,1,"bn,en,en",Available
_qjB0uDw5Wg,True,True,False,1,0,1,bn,Available
IXlGL6i5Prg,True,True,True,2,1,1,"en,bn",Available
BwfFDR1B5Lw,True,True,False,1,0,1,bn,Available
m6AwVcAPZCY,True,True,False,1,0,1,bn,Available
d2-P4ra6M_8,True,True,False,1,0,1,bn,Available
xjzesk9koE0,True,True,False,1,0,1,bn,Available
7MWrnrNRXaE,True,False,False,1,0,1,hi,Available
_yrIkrvi9Lo,True,True,False,1,0,1,bn,Available
N7MUM694RKE,True,True,False,1,0,1,bn,Available
gvFQT5yAvj4,False,False,False,0,0,0,,Disabled
MXTDfs8GmS4,True,False,True,1,0,1,en,Available
-iKjyR6VJoM,True,True,False,1,0,1,bn,Available
Ujgl8Jtjuo8,True,False,False,1,0,1,hi,Available
SPGhXONQJ-c,True,False,True,1,0,1,en,Available
C0kSXKNUM1U,True,True,False,1,0,1,bn,Available
TM12f-DoFDY,True,True,False,1,0,1,bn,Available
mALH-_LbGYg,True,True,False,1,0,1,bn,Available
9cMl0BK6zrg,True,True,False,1,0,1,bn,Available
uh1EYcX35Qc,True,True,False,1,0,1,bn,Available
GuDRKOslFr4,True,True,False,1,0,1,bn,Available
zAfzTEgVor0,True,False,True,1,0,1,en,Available
DTQ-thgsJZk,True,False,False,1,0,1,hi,Available
k81ok_geQeM,True,True,False,1,0,1,bn,Available
ONM_JyWVifI,True,False,False,1,0,1,hi,Available
eqm7Z35NKqw,True,True,False,1,0,1,bn,Available
V3hTK09OeUk,True,True,False,1,0,1,bn,Available
9FhnuqPWm1M,True,False,False,1,0,1,hi,Available
9fjCP3VIXCg,True,False,False,1,0,1,hi,Available
UxKfIYnSnX4,True,False,True,1,0,1,en,Available
KepUFaWQIJw,True,False,True,1,0,1,en,Available
iG4nPI0Vqtw,True,False,True,1,0,1,en,Available
xRrKD4GWOb4,True,False,True,1,0,1,en,Available
tP-QCrFRf20,True,False,False,1,0,1,hi,Available
t1qGk-HG1p8,True,False,False,1,0,1,hi,Available
TEkxetUzoxM,True,False,True,1,0,1,en,Available
aXE9VW7tOqw,True,False,True,1,0,1,en,Available
OalNtnkJRok,False,False,False,0,0,0,,Disabled
Wo3DKQvrJQA,True,False,False,1,0,1,hi,Available
GGfrFHPvam0,True,False,True,1,0,1,en,Available
j6CF7DAYROY,True,True,False,1,0,1,bn,Available
fC-HlXdsXBw,True,True,False,1,0,1,bn,Available
se3OPYfKO_E,True,True,False,1,0,1,bn,Available
tn7bNCHCcog,True,False,True,1,0,1,en,Available
IyztuQxLyAQ,True,False,True,1,0,1,en,Available
-PqqDg7J_mw,True,False,True,1,0,1,en,Available
NoHD74vFRrU,True,True,False,1,0,1,bn,Available
f7y611YKMEI,True,False,False,1,0,1,hi,Available
KJXDJFIb6oI,True,True,False,1,0,1,bn,Available
bW6Chde6nu0,True,True,False,1,0,1,bn,Available
m14lMRea23k,True,True,False,1,0,1,bn,Available
hkL_6-cnMlI,True,True,False,1,0,1,bn,Available
3_AF5hDYzqo,True,True,False,1,0,1,bn,Available
YyIit16We-4,True,True,False,1,0,1,bn,Available
cOpyW6J3PEY,True,False,True,1,0,1,en,Available
I48j1uXnE8U,True,True,False,1,0,1,bn,Available
f74nV31QXK4,True,False,True,1,0,1,en,Available
ENnFbxK3Umw,False,False,False,0,0,0,,Disabled
YX46Qbs1TUU,False,False,False,0,0,0,,Disabled
drJACpTjWSk,False,False,False,0,0,0,,Disabled
EKUuY_cf4Z8,False,False,False,0,0,0,,Disabled
hSH2FpEsjzU,False,False,False,0,0,0,,Disabled
QIKUgYZw9rE,False,False,False,0,0,0,,Disabled
v5vDwmLXX-U,False,False,False,0,0,0,,Disabled
XCb3SCFITiM,False,False,False,0,0,0,,Disabled
z3VUOM19GcI,True,False,True,1,0,1,en,Available
SjE1eD6jZ1w,False,False,False,0,0,0,,Disabled
-iZqeOQWQ2c,True,False,True,1,0,1,en,Available
VDN07QJ-S8k,False,False,False,0,0,0,,Disabled
-KGVrPNoNw0,True,False,True,1,0,1,en,Available
YpNA5mkjiMw,True,False,True,1,0,1,en,Available
jqbIwhn_sG8,True,False,True,1,0,1,en,Available
8hSCwAKrovA,False,False,False,0,0,0,,Disabled
Ut3olQET9bk,True,False,True,1,0,1,en,Available
NM_fFMp6Cyc,True,False,True,1,0,1,en,Available
-w8k7Gv4KV4,True,False,True,1,0,1,en,Available
muTaJjSji9s,False,False,False,0,0,0,,Disabled
X2ZtP1rfCoY,False,False,False,0,0,0,,Disabled
-2198lDHGTc,True,False,True,1,0,1,en,Available
0Zpdr4kbIpw,True,False,True,1,0,1,en,Available
iYz-M3vhz10,False,False,False,0,0,0,,Disabled
2YyArjM9dCI,True,True,False,1,0,1,bn,Available
XVzX4RdFs5g,True,False,False,1,0,1,hi,Available
cn5O0FfJFzI,True,False,False,1,0,1,hi,Available
ybkfnn4EBxA,True,False,False,1,0,1,hi,Available
ODULyZuNVM8,True,False,False,1,0,1,hi,Available
Ypj6E3KVw8M,True,False,False,1,0,1,hi,Available
dmEVahd-9G0,True,False,False,1,0,1,hi,Available
GxOy94fCrJ0,True,False,False,1,0,1,hi,Available
qMpUm_dRvWE,True,False,False,1,0,1,hi,Available
uNAfAsfBAys,True,False,False,1,0,1,hi,Available
w170qnCzgOE,True,True,False,1,0,1,bn,Available
SCQCWSBJaQI,True,True,False,1,0,1,bn,Available
fbWGdXgvAII,True,False,False,1,0,1,hi,Available
aTZQShUMIGY,True,True,False,1,0,1,bn,Available
U72X1nF2ZLI,True,True,False,1,0,1,bn,Available
OodrP-FfI_E,True,False,False,1,0,1,hi,Available
ZUWSbTFWH9g,True,False,False,1,0,1,hi,Available
bCLp8sAXsAA,False,False,False,0,0,0,,Disabled
sPpeIpRDMHA,False,False,False,0,0,0,,Disabled
iMO0_Un4kA0,True,False,False,1,0,1,hi,Available
mUSIcmOHrHk,True,True,False,1,0,1,bn,Available
OgVpn3_jBN0,False,False,False,0,0,0,,Disabled
FZ6WvlDge3A,True,False,False,1,0,1,hi,Available
sz5KKZHR70Y,True,False,False,1,0,1,hi,Available
SGQRsnqn46Y,True,False,False,1,0,1,hi,Available
molp5ns8vx0,True,False,False,1,0,1,hi,Available
0EuPuEZ2e74,True,False,False,1,0,1,hi,Available
VPRazD6JBNk,True,False,True,1,0,1,en,Available
tlS0EsFZGKY,True,True,False,2,1,1,"bn,bn",Available
KxZN3tuX63M,True,True,False,2,1,1,"bn,bn",Available
ZiGtH21rUp0,True,False,False,1,0,1,hi,Available
O97lWOcdWyY,True,True,False,1,0,1,bn,Available
gYMGsXA51Ms,False,False,False,0,0,0,,Disabled
jBpA0cN-wYo,True,False,True,1,0,1,en,Available
tvvWT7GmKKU,True,True,False,1,0,1,bn,Available
PLDM7gwPjjg,False,False,False,0,0,0,,Disabled
v-Fnzu6KwGI,True,False,True,1,0,1,en,Available
fG8pCyOh0Ug,True,True,False,1,0,1,bn,Available
cWL2_Ri4KCw,True,True,False,1,0,1,bn,Available
FhHJ_4xBls8,True,True,False,1,0,1,bn,Available
u4EBdSoYxg0,True,True,False,1,0,1,bn,Available
GBn5zm64HRs,True,True,False,1,0,1,bn,Available
rw6V6nnMfto,True,True,False,1,0,1,bn,Available
epabjkmI5bQ,True,False,False,1,0,1,hi,Available
RbLNnFjiVgw,True,False,False,1,0,1,hi,Available
L_IPvLOm4nM,True,True,False,1,0,1,bn,Available
OheedtDJ9A0,True,True,False,1,0,1,bn,Available
XomlwH-EBf8,True,True,False,1,0,1,bn,Available
DPc8irpOSIc,True,True,False,1,0,1,bn,Available
dsnHKWDvBAs,True,True,False,1,1,0,bn,Available
OocqG7u1r6U,False,False,False,0,0,0,,Disabled
exPkakUfP6k,True,False,True,1,0,1,en,Available
uEUe415-r80,True,True,False,1,0,1,bn,Available
glxiF8oYzvU,True,False,True,1,0,1,en,Available
bMCLQdagzWs,True,True,False,1,0,1,bn,Available
UT0a504rXqU,True,True,False,1,0,1,bn,Available
z4V8dlGaE9E,True,False,True,1,0,1,en,Available
FVaYV1QDnIs,True,True,False,1,0,1,bn,Available
tWdcQp0uqqE,True,True,False,1,0,1,bn,Available
haYFKWeB8Kk,True,False,False,1,0,1,hi,Available
BaJt43QBeDQ,True,False,True,1,0,1,en,Available
qQUOHE-ZwQ4,True,False,True,1,0,1,en,Available
03TgBggahOQ,True,True,False,1,0,1,bn,Available
Y5hPPnRtMiQ,True,False,False,1,0,1,hi,Available
_xIew44lemg,True,True,False,1,0,1,bn,Available
UKK8C56J1ko,True,True,False,1,0,1,bn,Available
1QArU6QRSkg,True,True,False,1,0,1,bn,Available
m8zJwNYSD24,True,True,False,1,0,1,bn,Available
VnyOEJRgxzQ,False,False,False,0,0,0,,Blocked
UcivX-5ZDMY,True,True,False,1,0,1,bn,Available
M9SC_ol-XBc,True,False,False,1,0,1,hi,Available
sBLZ9r7QJFs,True,True,False,1,0,1,bn,Available
pEK347IIxWA,True,True,False,1,0,1,bn,Available
am6xDj2l-KE,True,True,False,1,0,1,bn,Available
qrC-U3SklOs,True,True,False,1,0,1,bn,Available
9rZ8eZtuU2o,True,True,False,1,0,1,bn,Available
Qq1T2Cyg9dI,True,True,False,1,0,1,bn,Available
j8qe-ob4h98,True,True,False,1,0,1,bn,Available
TYHQHgnN-2s,True,False,False,1,0,1,hi,Available
NIsv0k7ylKs,True,False,False,1,0,1,hi,Available
8blmviGifO4,True,False,False,1,0,1,ro,Available
NvvqkyZOnwQ,True,True,False,1,0,1,bn,Available
emJDthZ9ioo,True,True,False,1,0,1,bn,Available
UD81qgmqSeU,False,False,False,0,0,0,,Disabled
KR9kQYtEfSk,True,True,False,1,0,1,bn,Available
sT2010VoH0Q,True,True,False,1,0,1,bn,Available
OggPI8YJZjw,True,False,True,1,0,1,en,Available
5jNiwwj8dZs,True,True,False,1,0,1,bn,Available
tz60w14JjRY,True,True,False,1,0,1,bn,Available
VAbYSisI4EI,True,True,False,1,0,1,bn,Available
AGq_Fn0bWEY,True,True,False,1,0,1,bn,Available
Pyfp8OKgkBc,True,True,False,1,0,1,bn,Available
EMgA3TJ7bBA,True,False,True,1,0,1,en,Available
r7_cEA_PS9g,True,True,False,1,0,1,bn,Available
-trtD5p4md0,True,False,True,1,0,1,en,Available
8u-RF-GW99w,True,False,True,1,0,1,en,Available
gOmGswC91lg,True,True,False,1,0,1,bn,Available
P043Ulwb_6k,True,False,True,1,0,1,en,Available
glPPIE_2pYY,True,False,True,1,0,1,en,Available
AjUbII4MoJk,False,False,False,0,0,0,,Disabled
PFQP-GJrMpc,True,True,False,1,0,1,bn,Available
gFlutwr0DuE,True,True,False,1,0,1,bn,Available
ZH6K-IGHgfQ,True,False,True,1,0,1,en,Available
lkjmI0ag3o8,True,True,False,1,0,1,bn,Available
1OsJHzUB8O4,True,True,False,1,0,1,bn,Available
i3t8mVDnK0U,True,True,False,1,0,1,bn,Available
oUSmjrBi3Dc,True,False,True,1,0,1,en,Available
N-iITJeFtGQ,True,False,True,1,0,1,en,Available
Ot-f49RB5x0,True,False,True,1,0,1,en,Available
FVbRh7I977Y,True,False,True,1,0,1,en,Available
tFOpRApo-sU,True,False,True,1,0,1,en,Available
NAruHv8Wf3k,True,False,True,1,0,1,en,Available
0eZJS7D0dzY,True,False,True,1,0,1,en,Available
25-URSRs5r0,True,False,False,1,0,1,hi,Available
WeBhNYEAgaQ,True,True,False,1,0,1,bn,Available
s_oQ--9d-Ks,True,True,False,1,0,1,bn,Available
TeT_8JD7Jf4,True,False,False,1,0,1,hi,Available
xHq0O0cFTgc,True,True,False,1,0,1,bn,Available
X2Yy86df3vw,True,False,True,1,0,1,en,Available
Gu6BP5pihDc,False,False,False,0,0,0,,Disabled
8bGI9dZ1mzs,True,True,False,1,0,1,bn,Available
Rmqu-kEZ288,True,True,False,1,0,1,bn,Available
JasHGMSjsOQ,True,True,False,1,0,1,bn,Available
ewmHaKrFNrM,True,True,False,1,0,1,bn,Available
4Hj9NV09TVc,True,True,False,1,0,1,bn,Available
l_n0PUdOXg0,True,True,False,1,0,1,bn,Available
JoSJ9If0jhs,True,True,False,1,0,1,bn,Available
n7Jc-V45jo0,True,True,False,1,0,1,bn,Available
qYZRhviWDc8,False,False,False,0,0,0,,Blocked
n21Q5XK-P5k,True,False,True,1,0,1,en,Available
-lcMfhA0ArE,True,True,False,1,0,1,bn,Available
wkq_vbDZIBg,True,True,False,1,0,1,bn,Available
shb1tjPShJs,True,True,False,1,0,1,bn,Available
_LmA42H0b0M,True,True,False,1,0,1,bn,Available
BbrvxbscaGk,True,True,False,1,0,1,bn,Available
_zPOiRYCj4A,True,False,False,1,0,1,hi,Available
GALbyJ5keaU,True,True,False,1,0,1,bn,Available
F2xb7FjyK3M,True,True,False,1,0,1,bn,Available
HGR4RFJkAMk,True,False,False,1,0,1,hi,Available
SfKYsDNHHq8,True,True,False,1,0,1,bn,Available
uJnzYPgL8zY,True,True,False,1,0,1,bn,Available
DCKBYiKs62s,True,True,False,1,0,1,bn,Available
zm5v9BRKWwg,True,True,False,1,0,1,bn,Available
xEMsl_vluYo,True,False,False,1,0,1,hi,Available
yvzFOnbmiSc,True,True,False,1,0,1,bn,Available
9O-NeTv4XxE,True,True,False,1,0,1,bn,Available
N9bOVW1FpSY,True,False,True,1,0,1,en,Available
ziNSER0j0lU,True,True,False,1,0,1,bn,Available
fnT70Bu5Sc0,True,True,False,1,0,1,bn,Available
6m6u3eC7QJk,True,False,True,1,0,1,en,Available
Re7zBF6gFRM,True,False,True,1,0,1,en,Available
7MNj5b0LwdU,False,False,False,0,0,0,,Disabled
t4-sS0q-qGk,True,False,True,1,0,1,en,Available
PijU7UXcJU4,True,True,False,1,0,1,bn,Available
dgZOtPHuyaQ,True,True,False,1,0,1,bn,Available
DqZKWkxaFd0,True,True,False,1,0,1,bn,Available
qYtQWVGwCcQ,True,True,False,1,0,1,bn,Available
QlBzMT4754Y,True,True,False,1,0,1,bn,Available
dAwMzcFT0s8,True,True,False,1,0,1,bn,Available
X0Y1Ql09CXY,True,True,False,1,0,1,bn,Available
bauZ8mRVeT4,True,True,False,1,0,1,bn,Available
be1Sz_G7KXU,True,True,False,1,0,1,bn,Available
b10OiAIYze0,True,True,False,1,0,1,bn,Available
AzD83pTd38E,True,True,False,1,0,1,bn,Available
JpZybVPjUAk,True,True,False,1,0,1,bn,Available
Z_ZVoDtqNqI,True,True,False,1,0,1,bn,Available
1WIgCeqIUfw,True,True,False,1,0,1,bn,Available
YjDt6mpVm_E,True,True,False,1,0,1,bn,Available
eJGsPuMMiuM,True,True,False,1,0,1,bn,Available
Xy0XB8te5z8,True,True,False,1,0,1,bn,Available
7yjbPSJ6pZI,True,True,False,1,0,1,bn,Available
7w360-1nmkU,False,False,False,0,0,0,,Disabled
RkVQcW9sKnA,False,False,False,0,0,0,,Disabled
p-a37nHzsRQ,True,True,True,2,1,1,"en,bn",Available
MObloyjatF0,True,True,False,1,1,0,bn,Available
0j3stvTDvjo,True,True,True,2,1,1,"bn,en",Available
qfYhgsMs7K8,False,False,False,0,0,0,,Disabled
8jtsUxg5TOI,True,True,False,1,1,0,bn,Available
BJY9oviF4uQ,True,True,True,2,1,1,"en,bn",Available
eEUygSvsc2M,True,True,False,1,0,1,bn,Available
UDNxIW_mbBU,False,False,False,0,0,0,,Disabled
KBlDv-QGKuU,False,False,False,0,0,0,,Disabled
3PoFuLu6gfU,True,True,False,1,0,1,bn,Available
oGL7L7hanmM,True,True,False,1,0,1,bn,Available
nVVHBPMHCm4,True,True,False,1,0,1,bn,Available
NR-O-p_Gi5Q,True,True,False,1,0,1,bn,Available
Oi2FgjrTCo0,True,False,False,1,0,1,hi,Available
4ZPiCmw2RfA,True,False,False,1,0,1,hi,Available
dPbQrjqClWE,True,False,True,1,0,1,en,Available
hXtSOZnkDmM,True,False,False,1,0,1,hi,Available
JUm8XIfHbJo,True,False,False,1,0,1,hi,Available
rqXd5WK9DT8,True,False,True,1,0,1,en,Available
7CN1OzZnW_U,True,True,False,1,0,1,bn,Available
9A4B_2jWAsY,True,True,False,1,0,1,bn,Available
ubnrVmdAolk,True,True,False,1,0,1,bn,Available
PfMVKbecSQs,False,False,False,0,0,0,,Blocked
-tn95OUHZcE,True,True,False,1,0,1,bn,Available
cqPngZN8Ua4,False,False,False,0,0,0,,Disabled
NSxaoOAV8q4,True,True,False,1,0,1,bn,Available
007T9XKT_sE,True,True,False,1,0,1,bn,Available
CvdQbExv0q0,True,True,False,1,0,1,bn,Available
tBN4DSQrGsM,True,True,False,1,0,1,bn,Available
Ygruwy1Kq9k,True,True,False,1,0,1,bn,Available
8PJjfdg98xw,True,True,False,1,0,1,bn,Available
Ta6kP_cnNSA,True,True,False,1,0,1,bn,Available
i6UGrUahTcg,True,True,False,1,0,1,bn,Available
qooQ7U3jMiA,True,True,False,1,0,1,bn,Available
zG-zX5hAtuY,True,True,False,1,0,1,bn,Available
7APpZTWdSh8,True,True,False,1,0,1,bn,Available
ChjLDeN88sY,True,True,False,1,0,1,bn,Available
S3Ccarn5lOE,True,True,False,1,0,1,bn,Available
RkV46Gq7RuE,True,True,False,1,0,1,bn,Available
E32xFNEflls,True,False,True,1,0,1,en,Available
eN9M31N5O-E,True,True,False,1,0,1,bn,Available
f0Z0HoPnKsc,True,False,True,1,0,1,en,Available
zgIbmBnprsA,True,False,True,1,0,1,en,Available
Pt1RPilBYdo,True,False,False,1,0,1,hi,Available
vX0zNSbFOyY,True,False,True,1,0,1,en,Available
V7-opNq3vqw,True,False,True,1,0,1,en,Available
OZEDPLyt81c,True,False,True,1,0,1,en,Available
x9EcYwY_XEE,True,False,True,1,0,1,en,Available
Fz1lBGLVtbM,True,False,True,1,0,1,en,Available
n_gWUsVmAUg,True,True,False,1,0,1,bn,Available
rMiJiktYzLI,True,True,False,1,0,1,bn,Available
nX6Sw0bzV10,False,False,False,0,0,0,,Disabled
OzFvld0s-OI,False,False,False,0,0,0,,Disabled
FahWLpQPQL8,False,False,False,0,0,0,,Disabled
7p2alvbmBA4,False,False,False,0,0,0,,Disabled
MboLGVtU9ow,True,False,False,1,0,1,hi,Available
fehTGnZxkTs,True,False,False,1,0,1,tr,Available
7wiRO0d6dys,True,False,False,1,0,1,hi,Available
TLJug4T06-o,True,False,False,1,0,1,hi,Available
HBRgcpfOLxA,True,True,False,1,0,1,bn,Available
cbzd57ng354,True,True,False,1,0,1,bn,Available
XoYPr7pbbzM,True,False,False,1,0,1,hi,Available
S9X2LHYgxaA,True,True,False,1,0,1,bn,Available
rMRgFReiJCo,True,True,False,1,0,1,bn,Available
-zz7T8waQbI,True,False,False,1,0,1,hi,Available
Z_3pP92QwRQ,True,True,False,1,0,1,bn,Available
5t5O2r4GYO0,True,True,False,1,0,1,bn,Available
hZzGwJtyoHo,True,True,False,1,0,1,bn,Available
xXJIqqnTv_k,True,True,False,1,0,1,bn,Available
IlyHV0zOIlM,True,True,False,1,0,1,bn,Available
MBmsY88g-WQ,True,True,True,2,1,1,"en,bn",Available
-oKeIfLJn70,True,True,True,2,1,1,"en,bn",Available
H89qr7u5Vks,True,True,False,1,0,1,bn,Available
YFgCHFMwUv4,True,False,True,1,0,1,en,Available
PHQJifEIEZE,True,True,False,1,0,1,bn,Available
K8xOnr57TSE,True,True,True,2,1,1,"en,bn",Available
5ibNbbEkelU,True,True,False,1,0,1,bn,Available
DH4Q90iWWAY,True,True,False,1,0,1,bn,Available
4MJpX7WsatE,True,True,False,1,0,1,bn,Available
pVj7i60fTss,True,True,False,1,0,1,bn,Available
B0mp8A2CwIw,True,True,False,1,0,1,bn,Available
ktkvef6loFo,True,True,False,1,0,1,bn,Available
Lei-ns-2ZLs,True,True,False,1,0,1,bn,Available
vFUyBAAtE0Y,True,True,False,1,0,1,bn,Available
A-hyyRv8ms8,True,True,False,1,0,1,bn,Available
VAxPoL35-FU,True,False,True,1,0,1,en,Available
OeKuWE2T-uc,True,False,True,1,0,1,en,Available
